ID,Name,Localized Name,Temperature,Luminosity,Density,Viscosity,Placeable,Block ID,Block Class
1393,nitric-leached monazite mixture,硝酸独居石浸出混合物,300,0,1000,1000,false,null,null
1394,muddy bastnasite rare earth solution,氟碳镧铈稀土浊溶液,300,0,1000,1000,false,null,null
1395,sodiumfluorosilicate,氟硅酸钠,300,0,1000,1000,false,null,null
1396,steam-cracked bastnasite mud,蒸汽裂化氟碳镧铈泥浆,300,0,1000,1000,false,null,null
1397,conditioned bastnasite mud,调制氟碳镧铈泥浆,300,0,1000,1000,false,null,null
1398,diluted bastnasite mud,稀释氟碳镧铈泥浆,300,0,1000,1000,false,null,null
1399,filtered bastnasite mud,过滤氟碳镧铈泥浆,300,0,1000,1000,false,null,null
1400,nitrogenated bastnasite rarer earth oxides,氮化氟碳镧铈罕土氧化物,300,0,1000,1000,false,null,null
1401,bastnasite rarer earth oxide suspension,氟碳镧铈罕土氧化物悬浊液,300,0,1000,1000,false,null,null
1402,calcium fluoride,氟化钙,300,0,1000,1000,false,null,null
1403,"1,4-butanediol","1,4-丁二醇",300,0,1000,1000,false,null,null
1404,dinitrotoluene,二硝基甲苯,300,0,1000,1000,false,null,null
1405,diaminotoluene,二氨基甲苯,300,0,1000,1000,false,null,null
1406,molten.potassium chlorate,熔融氯酸钾,1123,1,1000,1000,false,null,null
1407,diluted acetone,稀释丙酮,300,0,1000,1000,false,null,null
1408,muddy samarium rare earth solution,钐稀土浊液,300,0,1000,1000,false,null,null
1409,samarium rare earth mud,钐稀土泥浆,300,0,1000,1000,false,null,null
1410,diluted samarium rare earth solution,钐稀土稀释液,300,0,1000,1000,false,null,null
1411,molten.samarium(iii)-chloride,熔融氯化钐(III),1123,1,1000,1000,false,null,null
1412,chlorinated rare earth concentrate,氯化稀土浓缩液,300,0,1000,1000,false,null,null
1413,chlorinated rare earth enriched solution,氯化稀土富集液,300,0,1000,1000,false,null,null
1414,chlorinated rare earth diluted solution,氯化稀土稀释液,300,0,1000,1000,false,null,null
1415,lanthanum extracting nano resin,镧萃取纳米树脂,300,0,1000,1000,false,null,null
1416,filled lanthanum extracting nano resin,满溢的镧萃取纳米树脂,300,0,1000,1000,false,null,null
1417,praseodymium extracting nano resin,镨萃取纳米树脂,300,0,1000,1000,false,null,null
1418,filled praseodymium extracting nano resin,满溢的镨萃取纳米树脂,300,0,1000,1000,false,null,null
1419,cerium extracting nano resin,铈萃取纳米树脂,300,0,1000,1000,false,null,null
1420,filled cerium extracting nano resin,满溢的铈萃取纳米树脂,300,0,1000,1000,false,null,null
1421,neodymium extracting nano resin,钕萃取纳米树脂,300,0,1000,1000,false,null,null
1422,filled neodymium extracting nano resin,满溢的钕萃取纳米树脂,300,0,1000,1000,false,null,null
1423,samarium extracting nano resin,钐萃取纳米树脂,300,0,1000,1000,false,null,null
1424,filled samarium extracting nano resin,满溢的钐萃取纳米树脂,300,0,1000,1000,false,null,null
1425,europium extracting nano resin,铕萃取纳米树脂,300,0,1000,1000,false,null,null
1426,filled europium extracting nano resin,满溢的铕萃取纳米树脂,300,0,1000,1000,false,null,null
1427,gadolinium extracting nano resin,钆萃取纳米树脂,300,0,1000,1000,false,null,null
1428,filled gadolinium extracting nano resin,满溢的钆萃取纳米树脂,300,0,1000,1000,false,null,null
1429,terbium extracting nano resin,铽萃取纳米树脂,300,0,1000,1000,false,null,null
1430,filled terbium extracting nano resin,满溢的铽萃取纳米树脂,300,0,1000,1000,false,null,null
1431,dysprosium extracting nano resin,镝萃取纳米树脂,300,0,1000,1000,false,null,null
1432,filled dysprosium extracting nano resin,满溢的镝萃取纳米树脂,300,0,1000,1000,false,null,null
1433,holmium extracting nano resin,钬萃取纳米树脂,300,0,1000,1000,false,null,null
1434,filled holmium extracting nano resin,满溢的钬萃取纳米树脂,300,0,1000,1000,false,null,null
1435,erbium extracting nano resin,铒萃取纳米树脂,300,0,1000,1000,false,null,null
1436,filled erbium extracting nano resin,满溢的铒萃取纳米树脂,300,0,1000,1000,false,null,null
1437,thulium extracting nano resin,铥萃取纳米树脂,300,0,1000,1000,false,null,null
1438,filled thulium extracting nano resin,满溢的铥萃取纳米树脂,300,0,1000,1000,false,null,null
1439,ytterbium extracting nano resin,镱萃取纳米树脂,300,0,1000,1000,false,null,null
1440,filled ytterbium extracting nano resin,满溢的镱萃取纳米树脂,300,0,1000,1000,false,null,null
1441,lutetium extracting nano resin,镥萃取纳米树脂,300,0,1000,1000,false,null,null
1442,filled lutetium extracting nano resin,满溢的镥萃取纳米树脂,300,0,1000,1000,false,null,null
1443,lanthanum chloride concentrate,氯化镧浓缩液,300,0,1000,1000,false,null,null
1444,praseodymium chloride concentrate,氯化镨浓缩液,300,0,1000,1000,false,null,null
1445,cerium chloride concentrate,氯化铈浓缩液,300,0,1000,1000,false,null,null
1446,neodymium chloride concentrate,氯化钕浓缩液,300,0,1000,1000,false,null,null
1447,promethium chloride concentrate,氯化钷浓缩液,300,0,1000,1000,false,null,null
1448,samarium chloride concentrate,氯化钐浓缩液,300,0,1000,1000,false,null,null
1449,europium chloride concentrate,氯化铕浓缩液,300,0,1000,1000,false,null,null
1450,gadolinium chloride concentrate,氯化钆浓缩液,300,0,1000,1000,false,null,null
1451,terbium chloride concentrate,氯化铽浓缩液,300,0,1000,1000,false,null,null
1452,dysprosium chloride concentrate,氯化镝浓缩液,300,0,1000,1000,false,null,null
1453,holmium chloride concentrate,氯化钬浓缩液,300,0,1000,1000,false,null,null
1454,erbium chloride concentrate,氯化铒浓缩液,300,0,1000,1000,false,null,null
1455,thulium chloride concentrate,氯化铥浓缩液,300,0,1000,1000,false,null,null
1456,ytterbium chloride concentrate,氯化镱浓缩液,300,0,1000,1000,false,null,null
1457,lutetium chloride concentrate,氯化镥浓缩液,300,0,1000,1000,false,null,null
1458,molten.cerium-doped lutetium aluminium oxygen blend,熔融掺铈镥铝氧混合物,1123,1,1000,1000,false,null,null
1459,fluoroform,氟仿,300,0,1000,1000,false,null,null
1460,reactive-ion etching mixture,反应性离子刻蚀混合物,300,0,1000,1000,false,null,null
1461,boron trichloride,三氯化硼,300,0,1000,1000,false,null,null
1462,silane-nitrogen plasma mixture,硅烷-氮等离子混合物,300,0,1000,1000,false,null,null
1463,hot super coolant,热超级冷却液,300,0,1000,1000,false,null,null
1464,sodium tungstate,钨酸钠,300,0,1000,1000,false,null,null
1465,phosgene,碳酰氯,300,0,1000,1000,false,null,null
1466,nitromethane,硝基甲烷,300,0,1000,1000,false,null,null
1467,eohb-solution,EOHB-Solution,300,0,1000,1000,false,null,null
1468,fluidgalaxy,FluidGalaxy,300,0,1000,1000,false,null,null
1469,fluidvoid,FluidVoid,300,0,1000,1000,false,null,null
1470,moltenstar,MoltenStar,300,0,1000,1000,false,null,null
1471,l.c.l,L.C.L,300,0,1000,1000,false,null,null
1472,a.l.s,A.L.S,300,0,1000,1000,false,null,null
1473,fuela,FUELA,300,0,1000,1000,false,null,null
1474,fuela_de,FUELA_DE,300,0,1000,1000,false,null,null
1475,promoterzpm,PromoterZPM,300,0,1000,1000,false,null,null
1476,promoteruev,PromoterUEV,300,0,1000,1000,false,null,null
1477,hcl10,HCl10,300,0,1000,1000,false,null,null
1478,hcl100,HCl100,300,0,1000,1000,false,null,null
1479,hcl1000,HCl1000,300,0,1000,1000,false,null,null
1480,hcl10000,HCl10000,300,0,1000,1000,false,null,null
1481,hcl100000,HCl100000,300,0,1000,1000,false,null,null
1482,molten.irossm,熔融IrOsSm,114514,15,1000,1000,false,null,null
1483,molten.holmium garnet,熔融钬石榴石,1123,1,1000,1000,false,null,null
1484,pure mana,至纯魔力,300,0,1000,1000,false,null,null
1485,liquid mana,液态魔力,300,0,1000,1000,false,null,null
1486,purified mana,纯净魔力,300,0,1000,1000,false,null,null
1487,stabilise void matter,稳定虚空物质,300,0,1000,1000,false,null,null
1488,liquid stargate,液态星门,300,0,1000,1000,false,null,null
1489,concentrated uu-matter,浓缩UU物质,300,0,1000,1000,false,null,null
1490,highly energetic dimensional entropic fluid,高能维度熵流体,300,0,1000,1000,false,null,null
1491,chrono-dimensionally annihilative entropic fluid,时空湮灭维度熵流体,300,0,1000,1000,false,null,null
1492,ethylenediamine,乙二胺,300,0,1000,1000,false,null,null
1493,ethanolamine,乙醇胺,300,0,1000,1000,false,null,null
1494,silica gel base,硅胶基质,300,0,1000,1000,false,null,null
1495,fluoroboric acid,氟硼酸,300,0,1000,1000,false,null,null
1496,boron fluoride,氟化硼,300,0,1000,1000,false,null,null
1497,benzaldehyde,苯甲醇,300,0,1000,1000,false,null,null
1498,hydrobromic acid,氢溴酸,300,0,1000,1000,false,null,null
1499,hydroxylamine hydrochloride,盐酸羟胺,300,0,1000,1000,false,null,null
1500,molten.acrylonitrile butadiene styrene,熔融ABS塑料,1123,1,1000,1000,false,null,null
1501,nitrous acid,亚硝酸,300,0,1000,1000,false,null,null
1502,sodium nitrate solution,硝酸钠溶液,300,0,1000,1000,false,null,null
1503,benzylamine,苄胺,300,0,1000,1000,false,null,null
1504,glyoxal,乙二醛,300,0,1000,1000,false,null,null
1505,benzyl chloride,氯化苄,300,0,1000,1000,false,null,null
1506,maleic anhydride,顺丁烯二酸酐,300,0,1000,1000,false,null,null
1507,super mutated living solder,超突变活性焊料,300,0,1000,1000,false,null,null
1508,molten.polyimide,熔融聚酰亚胺,1123,1,1000,1000,false,null,null
1509,ployamic acid,聚酰胺酸（PAA）,300,0,1000,1000,false,null,null
1510,oxydianiline,二氨基二苯醚,300,0,1000,1000,false,null,null
1511,molten.germaniumtungstennitride,熔融锗-钨氮化物,8200,15,1000,1000,false,null,null
1512,molten.polyetheretherketone,熔融聚醚醚酮,1123,1,1000,1000,false,null,null
1513,fluid mana,液态魔力,300,0,1000,1000,false,null,null
1514,excited naquadah fuel,激发的混合硅岩基燃料,300,0,1000,1000,false,null,null
1515,rare earth hydroxides,稀土氢氧化物,300,0,1000,1000,false,null,null
1516,rare earth chlorides,稀土氯化物,300,0,1000,1000,false,null,null
1517,barnarda c sappy,巴纳德C树汁,300,0,1000,1000,false,null,null
1518,neutralised red mud,中和赤泥,300,0,1000,1000,false,null,null
1519,ferric ree chloride,含稀土氯化铁,300,0,1000,1000,false,null,null
1520,landoxides solution,镧-钕氧化物,300,0,1000,1000,false,null,null
1521,smgdoxides solution,钐-钆氧化物,300,0,1000,1000,false,null,null
1522,tbhooxides solution,铽-钬氧化物,300,0,1000,1000,false,null,null
1523,erluoxides solution,饵-镥氧化物,300,0,1000,1000,false,null,null
1524,molten.molybdenum disilicide,熔融二硅化钼,2301,8,1000,1000,false,null,null
1525,molten.hsla steel,熔融HSLA钢,1711,4,1000,1000,false,null,null
1526,molten.actinium,熔融锕,1123,1,1000,1000,false,null,null
1527,molten.rutherfordium,熔融𬬻,1123,1,1000,1000,false,null,null
1528,molten.dubnium,熔融𬭊,1123,1,1000,1000,false,null,null
1529,molten.seaborgium,熔融𬭳,1123,1,1000,1000,false,null,null
1530,molten.bohrium,熔融𬭛,1123,1,1000,1000,false,null,null
1531,molten.hassium,熔融𬭶,1123,1,1000,1000,false,null,null
1532,molten.meitnerium,熔融鿏,1123,1,1000,1000,false,null,null
1533,molten.darmstadtium,熔融𫟼,1123,1,1000,1000,false,null,null
1534,molten.roentgenium,熔融𬬭,1123,1,1000,1000,false,null,null
1535,molten.copernicium,熔融鿔,1123,1,1000,1000,false,null,null
1536,molten.moscovium,熔融镆,1123,1,1000,1000,false,null,null
1537,molten.livermorium,熔融𫟷,1123,1,1000,1000,false,null,null
1538,molten.astatine,熔融砹,1123,1,1000,1000,false,null,null
1539,molten.tennessine,熔融鿬,1123,1,1000,1000,false,null,null
1540,molten.francium,熔融钫,1123,1,1000,1000,false,null,null
1541,molten.berkelium,熔融锫,1123,1,1000,1000,false,null,null
1542,molten.einsteinium,熔融锿,1123,1,1000,1000,false,null,null
1543,molten.mendelevium,熔融钔,1123,1,1000,1000,false,null,null
1544,molten.nobelium,熔融锘,1123,1,1000,1000,false,null,null
1545,molten.lawrencium,熔融铹,1123,1,1000,1000,false,null,null
1546,molten.nihonium,熔融鿭,1123,1,1000,1000,false,null,null
1547,benzenediazonium tetrafluoroborate,四氟硼酸重氮苯,300,0,1000,1000,false,null,null
1548,fluoro benzene,氟苯,300,0,1000,1000,false,null,null
1549,antimony trifluoride,三氟化锑,300,0,1000,1000,false,null,null
1550,fluorotoluene,氟甲苯,300,0,1000,1000,false,null,null
1551,resorcinol,间苯二酚,300,0,1000,1000,false,null,null
1552,hydroquinone,对苯二酚,300,0,1000,1000,false,null,null
1553,fluorine cracked naquadah,加氟裂化硅岩,300,0,1000,1000,false,null,null
1554,enriched naquadah waste,富集硅岩废液,300,0,1000,1000,false,null,null
1555,radon cracked enriched naquadah,加氡裂化富集硅岩,300,0,1000,1000,false,null,null
1556,naquadria waste,超能硅岩废液,300,0,1000,1000,false,null,null
1557,small baka,硝苯氮,300,0,1000,1000,false,null,null
1558,large baka,𫟼苯氮,300,0,1000,1000,false,null,null
1559,molten.compressed steam,熔融压缩蒸汽,1123,1,1000,1000,false,null,null
1560,molten.stronze,熔融青钢,1123,1,1000,1000,false,null,null
1561,molten.breel,熔融青铁,1123,1,1000,1000,false,null,null
1562,gravel sluice,沙砾泥浆,300,0,1000,1000,false,null,null
1563,sand sluice,沙子泥浆,300,0,1000,1000,false,null,null
1564,obsidian sluice,黑曜石泥浆,300,0,1000,1000,false,null,null
1565,gem sluice,宝石泥浆,300,0,1000,1000,false,null,null
1566,ender air,末地空气,300,0,-100,200,false,null,null
1567,liquid ender air,液态末地空气,300,0,1000,1000,false,null,null
1568,mixture pineoil,松油混合物,300,0,1000,1000,false,null,null
1569,toxic mercury sludge,剧毒水银污泥,300,0,1000,1000,false,null,null
1570,post process be waste,后处理铍废液,300,0,1000,1000,false,null,null
1571,quantum infusion,量子灌输液,300,0,1000,1000,false,null,null
1572,glow thorium,荧光钍燃料,300,0,1000,1000,false,null,null
1573,mixed uranium fuel,混合铀燃料,300,0,1000,1000,false,null,null
1574,uranium waste,铀废料,300,0,1000,1000,false,null,null
1575,ammonium bisulfate,硫酸氢铵,300,0,1000,1000,false,null,null
1576,ammonium persulfate,过硫酸铵,300,0,1000,1000,false,null,null
1577,twilight sluice,暮色泥浆,300,0,1000,1000,false,null,null
1578,molten.periodicium,熔融錭錤錶,1123,1,1000,1000,false,null,null
1579,molten.stargate,熔融星门,1123,1,1000,1000,false,null,null
1580,solution.bluevitriol,蓝矾溶液,295,0,1000,1000,false,null,null
1581,solution.nickelsulfate,硫酸镍溶液,295,0,1000,1000,false,null,null
1582,solution.greenvitriol,绿矾溶液,295,0,1000,1000,false,null,null
1583,indiumconcentrate,铟富集溶液,295,0,1000,1000,false,null,null
1584,leadzincsolution,铅锌溶液,295,0,1000,1000,false,null,null
1585,barnadafisarboriatorisfluid,巴纳德乔木培养液,300,0,1000,1000,false,null,null
1586,tcetieisfucusserratusfluid,鲸鱼座T星藻类培养液,300,0,1000,1000,false,null,null
1587,binnibacteriafluid,双杆菌液体,300,0,1000,1000,false,null,null
1588,molten.blood_infused_iron,熔融注血铁,1400,0,3000,6000,false,null,null
1589,molten.brine,卤水,485,0,1000,10000,false,null,null
1590,froth.naquadahenrichedflotation,富集硅岩泡沫,207,0,1000,1000,false,null,null
