Name,ID,Has Block,Mod,Class,Display Name
minecraft:compass,345,false,minecraft,net.minecraft.item.Item,指南针
minecraft:fishing_rod,346,false,minecraft,net.minecraft.item.ItemFishingRod,钓鱼竿
minecraft:clock,347,false,minecraft,net.minecraft.item.Item,时钟
minecraft:glowstone_dust,348,false,minecraft,net.minecraft.item.Item,荧石粉
minecraft:fish,349,false,minecraft,net.minecraft.item.ItemFishFood,生鳕鱼
minecraft:cooked_fished,350,false,minecraft,net.minecraft.item.ItemFishFood,熟鳕鱼
minecraft:dye,351,false,minecraft,net.minecraft.item.ItemDye,墨囊
minecraft:bone,352,false,minecraft,net.minecraft.item.Item,骨头
minecraft:sugar,353,false,minecraft,net.minecraft.item.Item,糖
minecraft:cake,354,false,minecraft,net.minecraft.item.ItemReed,蛋糕
minecraft:bed,355,false,minecraft,net.minecraft.item.ItemBed,红色床
minecraft:repeater,356,false,minecraft,net.minecraft.item.ItemReed,红石中继器
minecraft:cookie,357,false,minecraft,net.minecraft.item.ItemFood,曲奇
minecraft:filled_map,358,false,minecraft,net.minecraft.item.ItemMap,地图 #0
minecraft:shears,359,false,minecraft,net.minecraft.item.ItemShears,剪刀
minecraft:melon,360,false,minecraft,net.minecraft.item.ItemFood,西瓜片
minecraft:pumpkin_seeds,361,false,minecraft,net.minecraft.item.ItemSeeds,南瓜种子
minecraft:melon_seeds,362,false,minecraft,net.minecraft.item.ItemSeeds,西瓜种子
minecraft:beef,363,false,minecraft,net.minecraft.item.ItemFood,生牛肉
minecraft:cooked_beef,364,false,minecraft,net.minecraft.item.ItemFood,牛排
minecraft:chicken,365,false,minecraft,net.minecraft.item.ItemFood,生鸡肉
minecraft:cooked_chicken,366,false,minecraft,net.minecraft.item.ItemFood,熟鸡肉
minecraft:rotten_flesh,367,false,minecraft,net.minecraft.item.ItemFood,腐肉
minecraft:ender_pearl,368,false,minecraft,net.minecraft.item.ItemEnderPearl,末影珍珠
minecraft:blaze_rod,369,false,minecraft,net.minecraft.item.Item,烈焰棒
minecraft:ghast_tear,370,false,minecraft,net.minecraft.item.Item,恶魂之泪
minecraft:gold_nugget,371,false,minecraft,net.minecraft.item.Item,金粒
minecraft:nether_wart,372,false,minecraft,net.minecraft.item.ItemSeeds,下界疣
minecraft:potion,373,false,minecraft,net.minecraft.item.ItemPotion,水瓶
minecraft:glass_bottle,374,false,minecraft,net.minecraft.item.ItemGlassBottle,玻璃瓶
minecraft:spider_eye,375,false,minecraft,net.minecraft.item.ItemFood,蜘蛛眼
minecraft:fermented_spider_eye,376,false,minecraft,net.minecraft.item.Item,发酵蛛眼
minecraft:blaze_powder,377,false,minecraft,net.minecraft.item.Item,烈焰粉
minecraft:magma_cream,378,false,minecraft,net.minecraft.item.Item,岩浆膏
minecraft:brewing_stand,379,false,minecraft,net.minecraft.item.ItemReed,酿造台
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed,炼药锅
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye,末影之眼
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item,闪烁的西瓜
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer,刷怪蛋
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle,附魔之瓶
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball,火焰弹
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook,书与笔
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook,成书
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item,绿宝石
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity,物品展示框
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed,花盆
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood,胡萝卜
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood,马铃薯
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood,烤马铃薯
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood,毒马铃薯
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap,空地图
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood,金胡萝卜
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull,骷髅头颅
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick,胡萝卜钓竿
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled,下界之星
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood,南瓜派
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework,烟花火箭
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge,烟火之星
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook,附魔书
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed,红石比较器
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item,下界砖块
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item,下界石英
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart,TNT车
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart,漏斗车
Thaumcraft:blockCandle,409,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem,白色油脂蜡烛
Thaumcraft:blockEldritch,410,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchItem,邪术祭坛
Thaumcraft:blockAiry,411,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem,灵气节点
Thaumcraft:blockManaPod,412,true,Thaumcraft,net.minecraft.item.ItemBlock,法力荚茎
Thaumcraft:blockArcaneFurnace,413,true,Thaumcraft,net.minecraft.item.ItemBlock,炼狱熔炉
Thaumcraft:blockWarded,414,true,Thaumcraft,net.minecraft.item.ItemBlock,守护方块
Thaumcraft:blockHole,415,true,Thaumcraft,net.minecraft.item.ItemBlock,隙间
Thaumcraft:blockPortalEldritch,416,true,Thaumcraft,net.minecraft.item.ItemBlock,邪术传送门
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item,铁马铠
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item,金马铠
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item,钻石马铠
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead,拴绳
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag,命名牌
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart,命令方块矿车
Thaumcraft:blockEssentiaReservoir,423,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem,源质库
Thaumcraft:blockEldritchNothing,424,true,Thaumcraft,net.minecraft.item.ItemBlock,传送门：无
Thaumcraft:blockStairsArcaneStone,425,true,Thaumcraft,net.minecraft.item.ItemBlock,奥术楼梯
Thaumcraft:blockStairsGreatwood,426,true,Thaumcraft,net.minecraft.item.ItemBlock,宏伟之木楼梯
Thaumcraft:blockStairsSilverwood,427,true,Thaumcraft,net.minecraft.item.ItemBlock,银树楼梯
Thaumcraft:blockStairsEldritch,428,true,Thaumcraft,net.minecraft.item.ItemBlock,荒古楼梯
Thaumcraft:blockCosmeticSlabWood,429,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem,宏伟之木台阶
Thaumcraft:blockCosmeticSlabStone,430,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem,奥术台阶
Thaumcraft:blockCosmeticDoubleSlabWood,431,true,Thaumcraft,net.minecraft.item.ItemBlock,宏伟之木台阶
Thaumcraft:blockCosmeticDoubleSlabStone,432,true,Thaumcraft,net.minecraft.item.ItemBlock,奥术台阶
Thaumcraft:blockLootUrn,433,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem,古旧之瓮
Thaumcraft:blockLootCrate,434,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem,废弃箱子
BuildCraft|Core:eternalSpring,435,true,BuildCraft|Core,buildcraft.core.ItemSpring,水泉
BuildCraft|Core:buildToolBlock,436,true,BuildCraft|Core,buildcraft.core.lib.items.ItemBlockBuildCraft,工具方块
BuildCraft|Core:engineBlock,437,true,BuildCraft|Core,buildcraft.core.lib.engines.ItemEngine,红石引擎
BuildCraft|Core:markerBlock,438,true,BuildCraft|Core,buildcraft.core.lib.items.ItemBlockBuildCraft,地标
BuildCraft|Core:pathMarkerBlock,439,true,BuildCraft|Core,buildcraft.core.lib.items.ItemBlockBuildCraft,路径标
ExtraUtilities:chestMini,440,true,ExtraUtilities,net.minecraft.item.ItemBlock,迷你箱
ExtraUtilities:chestFull,441,true,ExtraUtilities,net.minecraft.item.ItemBlock,稍大的箱子
ExtraUtilities:enderCollector,442,true,ExtraUtilities,net.minecraft.item.ItemBlock,末影收集器
ExtraUtilities:endConstructor,443,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockQED,QED(量子能源设备Quantum Energy Device)
ExtraUtilities:endMarker,444,true,ExtraUtilities,net.minecraft.item.ItemBlock,末影路标
ExtraUtilities:curtains,445,true,ExtraUtilities,net.minecraft.item.ItemBlock,黑幕布帘
ExtraUtilities:angelBlock,446,true,ExtraUtilities,com.rwtema.extrautils.item.ItemAngelBlock,天使方块
ExtraUtilities:budoff,447,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,方块更新检测器
ExtraUtilities:chandelier,448,true,ExtraUtilities,net.minecraft.item.ItemBlock,奢华吊顶灯
ExtraUtilities:decorativeBlock1,449,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,镶边石砖
ExtraUtilities:decorativeBlock2,450,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,增厚玻璃
ExtraUtilities:pureLove,451,true,ExtraUtilities,net.minecraft.item.ItemBlock,纯洁的爱
ExtraUtilities:block_bedrockium,452,true,ExtraUtilities,com.rwtema.extrautils.block.BlockBedrockium.ItemBedrockium,基岩块
ExtraUtilities:datablock,453,true,ExtraUtilities,net.minecraft.item.ItemBlock,数据块
ExtraUtilities:colorStoneBrick,454,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 石砖 (白色)
ExtraUtilities:colorWoodPlanks,455,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 橡木木板 (白色)
ExtraUtilities:color_lightgem,456,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 荧石 (白色)
ExtraUtilities:color_stone,457,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 石头 (白色)
ExtraUtilities:color_quartzBlock,458,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 石英块 (白色)
ExtraUtilities:color_hellsand,459,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 灵魂沙 (白色)
ExtraUtilities:color_redstoneLight,460,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 红石灯 (白色)
ExtraUtilities:color_brick,461,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 砖块 (白色)
ExtraUtilities:color_stonebrick,462,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 圆石 (白色)
ExtraUtilities:color_blockLapis,463,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 青金石块 (白色)
ExtraUtilities:color_obsidian,464,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 黑曜石 (白色)
ExtraUtilities:color_blockRedstone,465,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 红石块 (白色)
ExtraUtilities:color_blockCoal,466,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockColor,染色 煤炭块 (白色)
ExtraUtilities:cobblestone_compressed,467,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,压缩圆石
ExtraUtilities:conveyor,468,true,ExtraUtilities,net.minecraft.item.ItemBlock,传送带
ExtraUtilities:filing,469,true,ExtraUtilities,com.rwtema.extrautils.item.ItemFilingCabinet,文档柜
ExtraUtilities:greenscreen,470,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,苍雪之纯色光屏(白)
ExtraUtilities:trading_post,471,true,ExtraUtilities,net.minecraft.item.ItemBlock,贸易站
ExtraUtilities:sound_muffler,472,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,消音器
ExtraUtilities:extractor_base,473,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.multiparts.ItemBlockTransferNodeMultiPart,传输节点(物品)
ExtraUtilities:extractor_base_remote,474,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.multiparts.ItemBlockTransferNodeMultiPart,检索节点(物品)
ExtraUtilities:pipes,475,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.multiparts.ItemBlockTransferPipeMultiPart,运输管道
ExtraUtilities:pipes.1,476,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.multiparts.ItemBlockTransferPipeMultiPart,超越分配管道
ExtraUtilities:cursedearthside,477,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,诅咒之土
ExtraUtilities:trashcan,478,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,垃圾桶
ExtraUtilities:spike_base,479,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockSpike,铁锥
ExtraUtilities:spike_base_diamond,480,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockSpike,钻石锥刺
ExtraUtilities:spike_base_gold,481,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockSpike,黄金锥刺
ExtraUtilities:spike_base_wood,482,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockSpike,木质锥刺
ExtraUtilities:enderThermicPump,483,true,ExtraUtilities,net.minecraft.item.ItemBlock,末影岩浆泵
ExtraUtilities:enderQuarry,484,true,ExtraUtilities,net.minecraft.item.ItemBlock,末影采石场
ExtraUtilities:enderQuarryUpgrade,485,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,末影采石场升级基座
ExtraUtilities:timer,486,true,ExtraUtilities,net.minecraft.item.ItemBlock,红石钟
ExtraUtilities:magnumTorch,487,true,ExtraUtilities,com.rwtema.extrautils.multipart.ItemBlockMultiPartMagnumTorch,卓越火炬
ExtraUtilities:drum,488,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockDrum,筒
ExtraUtilities:generator,489,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockGenerator,生存者发电机
ExtraUtilities:generator.8,490,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockGenerator,生存者发电机
ExtraUtilities:generator.64,491,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockGenerator,生存者发电机
ExtraUtilities:dark_portal,492,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,漆黑之门
ExtraUtilities:etherealglass,493,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata,天域玻璃
TConstruct:liquid.slime,494,true,TConstruct,net.minecraft.item.ItemBlock,液态史莱姆
TConstruct:MeatBlock,495,true,TConstruct,tconstruct.world.itemblocks.HamboneItemBlock,火腿块
TConstruct:WoolSlab1,496,true,TConstruct,tconstruct.world.itemblocks.WoolSlab1Item,羊毛台阶
TConstruct:WoolSlab2,497,true,TConstruct,tconstruct.world.itemblocks.WoolSlab2Item,淡灰色羊毛台阶
TConstruct:trap.punji,498,true,TConstruct,net.minecraft.item.ItemBlock,尖竹钉
TConstruct:trap.barricade.oak,499,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,橡木篱笆
TConstruct:trap.barricade.spruce,500,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,云杉木篱笆
TConstruct:trap.barricade.birch,501,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,白桦木篱笆
TConstruct:trap.barricade.jungle,502,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem,丛林木篱笆
TConstruct:explosive.slime,503,true,TConstruct,tconstruct.common.itemblocks.MetadataItemBlock,SDX黏性炸药
TConstruct:slime.gel,504,true,TConstruct,tconstruct.world.itemblocks.SlimeGelItemBlock,蓝色凝固史莱姆块
TConstruct:slime.grass,505,true,TConstruct,tconstruct.world.itemblocks.SlimeGrassItemBlock,史莱姆草方块
TConstruct:slime.grass.tall,506,true,TConstruct,tconstruct.world.itemblocks.SlimeTallGrassItem,史莱姆草
TConstruct:slime.leaves,507,true,TConstruct,tconstruct.world.itemblocks.SlimeLeavesItemBlock,史莱姆树叶
TConstruct:slime.sapling,508,true,TConstruct,tconstruct.world.itemblocks.SlimeSaplingItemBlock,史莱姆树苗
TConstruct:slime.channel,509,true,TConstruct,net.minecraft.item.ItemBlock,史莱姆通道
TConstruct:blood.channel,510,true,TConstruct,net.minecraft.item.ItemBlock,血通道
TConstruct:slime.pad,511,true,TConstruct,net.minecraft.item.ItemBlock,弹跳板
TConstruct:decoration.stonetorch,512,true,TConstruct,net.minecraft.item.ItemBlock,石柄火把
TConstruct:decoration.stoneladder,513,true,TConstruct,net.minecraft.item.ItemBlock,石头梯子
TConstruct:decoration.multibrick,514,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickItem,黑曜石砖块
TConstruct:decoration.multibrickfancy,515,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickFancyItem,精致黑曜石砖块
TConstruct:decoration.multibrickmetal,516,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickMetalItem,锌曜钢砖块
TConstruct:ore.berries.one,517,true,TConstruct,tconstruct.world.itemblocks.OreberryBushItem,铁矿莓丛
TConstruct:ore.berries.two,518,true,TConstruct,tconstruct.world.itemblocks.OreberryBushSecondItem,铝矿莓丛
TConstruct:SearedBrick,519,true,TConstruct,tconstruct.world.itemblocks.MetalOreItemBlock,地狱岩碎片
TConstruct:GravelOre,520,true,TConstruct,tconstruct.world.itemblocks.GravelOreItem,铁矿沙砾
TConstruct:MetalBlock,521,true,TConstruct,tconstruct.smeltery.itemblocks.MetalItemBlock,钴块
TConstruct:ToolStationBlock,522,true,TConstruct,tconstruct.tools.itemblocks.ToolStationItemBlock,工具组装台
TConstruct:ToolForgeBlock,523,true,TConstruct,tconstruct.common.itemblocks.MetadataItemBlock,工具装配台
TConstruct:CraftingStation,524,true,TConstruct,net.minecraft.item.ItemBlock,合成站
TConstruct:CraftingSlab,525,true,TConstruct,tconstruct.tools.itemblocks.CraftingSlabItemBlock,合成站
TConstruct:FurnaceSlab,526,true,TConstruct,net.minecraft.item.ItemBlock,半砖熔炉
TConstruct:HeldItemBlock,527,true,TConstruct,net.minecraft.item.ItemBlock,煎锅
TConstruct:BattleSignBlock,528,true,TConstruct,net.minecraft.item.ItemBlock,战斗牌子
TConstruct:CraftedSoil,529,true,TConstruct,tconstruct.world.itemblocks.CraftedSoilItemBlock,黏滑泥泞
TConstruct:fluid.molten.iron,530,true,TConstruct,net.minecraft.item.ItemBlock,熔融铁
TConstruct:fluid.molten.gold,531,true,TConstruct,net.minecraft.item.ItemBlock,熔融金
TConstruct:fluid.molten.copper,532,true,TConstruct,net.minecraft.item.ItemBlock,熔融铜
TConstruct:fluid.molten.tin,533,true,TConstruct,net.minecraft.item.ItemBlock,熔融锡
TConstruct:fluid.molten.aluminum,534,true,TConstruct,net.minecraft.item.ItemBlock,熔融铝
TConstruct:fluid.molten.cobalt,535,true,TConstruct,net.minecraft.item.ItemBlock,熔融钴
TConstruct:fluid.molten.ardite,536,true,TConstruct,net.minecraft.item.ItemBlock,熔融阿迪特
TConstruct:fluid.molten.bronze,537,true,TConstruct,net.minecraft.item.ItemBlock,熔融青铜
TConstruct:fluid.molten.alubrass,538,true,TConstruct,net.minecraft.item.ItemBlock,熔融铝黄铜
TConstruct:fluid.molten.manyullyn,539,true,TConstruct,net.minecraft.item.ItemBlock,熔融玛玉灵
TConstruct:fluid.molten.alumite,540,true,TConstruct,net.minecraft.item.ItemBlock,熔融锌曜钢
TConstruct:fluid.molten.obsidian,541,true,TConstruct,net.minecraft.item.ItemBlock,熔融黑曜石
TConstruct:fluid.molten.steel,542,true,TConstruct,net.minecraft.item.ItemBlock,熔融钢
